adr,arps,avg_goal_success,cost_return_per_episode_mean,cost_return_per_episode_std,cost_value,cost_value_loss,entropy,grad_norm,lag_loss,lagrangian,num_steps,num_steps_per_episode_mean,num_steps_per_episode_std,policy_loss,remaining,return_per_episode_mean,return_per_episode_std,sps,success_per_episode_mean,success_per_episode_std,value,value_loss,violation_per_episode_mean,violation_per_episode_std
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,6.677820806544332e-06,6.1641274804458135e-06,1.6895886035636067,0.07412670770671535,-0.05991890397854149,5.00000000372529,688128,2500.0,0.0,0.06881065250490792,4:19:09,0.0,0.0,277.30374513201264,0.0,0.0,0.17906752321869135,0.00014611404277786733,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0}",0.0,0.0,1.3060011951893102e-06,4.68992723945405e-06,1.690318126231432,0.07177436967544559,-0.05996222730027512,5.0,720896,2500.0,0.0,0.06855098658706993,3:52:59,0.0,0.0,306.10775405954945,0.0,0.0,0.17096526047680527,0.0001336059883279006,0.0,0.0
0.0,0.0,"{((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,-3.0753776201208893e-06,7.583386814502546e-06,1.6903464496135712,0.07001209579533671,-0.060522789834067225,5.00000000372529,753664,2500.0,0.0,0.0684170606546104,3:43:55,0.0,0.0,316.0498607313063,0.0,0.0,0.16389723343309015,0.00010943909198957158,0.0,0.0
0.0,0.0,"{((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,-5.565405899687903e-06,5.408038768806023e-06,1.6909529799595475,0.06673898982027417,-0.06001876466325484,5.00000000372529,786432,2500.0,0.0,0.06759550515562296,4:31:55,0.0,0.0,258.2612301229015,0.0,0.0,0.15633369504939765,9.701492412972357e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,-5.905794523641816e-06,2.6730796127694134e-06,1.6911547807976604,0.05142625728101353,-0.060133871738798916,5.00000000372529,819200,2500.0,0.0,0.06743709809961729,4:02:51,0.0,0.0,286.9160547562167,0.0,0.0,0.14932114770635962,9.503964908397222e-05,0.0,0.0
0.004282277442095461,4.664179104477612e-05,"{((frozenset({surface_0}), frozenset()),) x 0: 0.3333333333333333, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,3.9983428905543406e-06,3.792291687787497e-06,1.6911098845303059,0.08476779436641843,-0.05996476885047741,5.0,851968,2427.5,280.7912926000377,0.0662277239607647,5:11:15,0.0625,0.24206145913796356,222.1154400879174,0.0625,0.24206145913796356,0.14335232600569725,0.0002810055743811546,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,-1.2095663350919494e-06,3.6992083920495133e-06,1.691196653060615,0.057718106100262644,-0.059873439226066694,5.00000000372529,884736,2416.25,324.36235524487114,0.06675167829962447,4:13:52,0.0,0.0,270.16934481080057,0.0,0.0,0.13835809216834605,8.404788052729373e-05,0.0,0.0
0.039257299264078005,0.0002897710808461316,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.5, ((frozenset({surface_0}), frozenset()),) x 0: 0.0}",0.058823529411764705,0.23529411764705885,0.007069544115893223,0.006344331456261898,1.6913790423423052,0.11540527539869293,-0.0605925080308225,4.999998487532139,917504,2327.235294117647,551.9163970589753,0.06673199302167632,4:02:15,0.058823529411764705,0.23529411764705885,280.86842085467254,0.058823529411764705,0.23529411764705885,0.13273772690445185,0.0003124565960597181,0.058823529411764705,0.23529411764705885
0.0,0.0,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,9.84718212748703e-07,5.035666913499881e-05,1.690881378017366,0.06362062408458469,-0.06049659740529023,5.0,950272,2487.3125,49.138476205006604,0.06654286256525666,4:13:53,0.0,0.0,265.84489305518565,0.0,0.0,0.1246890623588115,6.182767064633055e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,1.7629128024054808e-05,1.6498362320760407e-05,1.6910482281818986,0.0725450739221283,-0.05977979098679498,5.00000000372529,983040,2500.0,0.0,0.06563651157193817,4:16:14,0.0,0.0,261.2691553665819,0.0,0.0,0.11901225766632706,5.6347521619315444e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0625,0.24206145913796356,0.0031974041287412547,0.0031185256688459617,1.6906286589801311,0.09958333873001844,-0.05987035811995156,5.0,1015808,2350.25,579.9792560945607,0.06515002413652837,3:51:59,0.0,0.0,286.23046136455287,0.0,0.0,0.11343412852147594,4.041427969614375e-05,0.0625,0.24206145913796356
0.0,0.0,"{((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,1.2408255315676797e-05,2.10474134334504e-05,1.6899923784658313,0.06811886123871058,-0.0607618220965378,5.0,1048576,2500.0,0.0,0.06611179036553949,3:48:27,0.0,0.0,288.26762688371133,0.0,0.0,0.10817651718389243,5.3281700013840805e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,9.707767958389013e-06,8.163968736596416e-06,1.6904038041830063,0.07577290982224202,-0.06068190687801689,5.0,1081344,2500.0,0.0,0.06570874666795135,3:25:23,0.0,0.0,317.9949106544571,0.0,0.0,0.10266317491186783,4.451329922261493e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,2.795910631903098e-07,4.648650628880091e-06,1.6909587774425745,0.04729258026209837,-0.06042167477426119,5.0,1114112,2500.0,0.0,0.06516266308608465,4:31:31,0.0,0.0,238.52742092731924,0.0,0.0,0.09871312964241952,3.8710558241561444e-05,0.0,0.0
0.015859912946674985,9.110787172011662e-05,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.16666666666666666}",0.0625,0.24206145913796356,0.007621787664220392,0.009007122701405024,1.6912766247987747,0.11723007113231745,-0.06044959483551793,5.0,1146880,2256.0,647.4044331019057,0.06458233235753141,4:27:32,0.0625,0.24206145913796356,240.0313118060993,0.0625,0.24206145913796356,0.09460704860975966,0.0002854772751472723,0.0625,0.24206145913796356
0.003177791894423475,4.1974479516454e-05,"{((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.16666666666666666}",0.0,0.0,-6.3295804011431755e-06,0.00016487965592659748,1.691599354147911,0.09018230167001025,-0.06078212437569164,5.0,1179648,2300.875,438.4222957092853,0.06485796393826604,3:51:40,0.0625,0.24206145913796356,274.8344797981781,0.0625,0.24206145913796356,0.09060554642928764,0.0002850104974472245,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,-9.28601912164595e-06,8.51915734187969e-05,1.6916882190853357,0.06947219166802415,-0.05974685287219472,5.0,1212416,2500.0,0.0,0.06384079490089789,3:59:59,0.0,0.0,263.04328343966745,0.0,0.0,0.08653329720254987,2.415136177758015e-05,0.0,0.0
